Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
Castelion,careers-page.com,"Senior Materials & Process Engineer, Non-Metals",,,"Torrance, CA",US (CONUS),Full-time,140000,230000,per-year-salary,Bachelor's,https://www.careers-page.com/castelion-corporation/job/8X3VVV9R
Castelion,careers-page.com,"Senior Materials & Process Engineer, Propellant Mix & Cast",,,"Torrance, CA",US (CONUS),Full-time,140000,230000,per-year-salary,Bachelor's,https://www.careers-page.com/castelion-corporation/job/W36RX4X6
Castelion,careers-page.com,Senior Mechanical Design Engineer (ACS Systems),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/3W695WWW
Castelion,careers-page.com,Senior Mechanical Design Engineer (RF Systems & Radomes),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/Y6R4V6R5
Castelion,careers-page.com,Senior Mechanical Design Engineer (Structures & Thermal Protection Integration),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/X9Y3596Y
Castelion,careers-page.com,Senior Mechanisms Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/8X98X9WV
Castelion,careers-page.com,Senior Mechanisms Engineer,,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/7XW6YYR5
Castelion,careers-page.com,Senior Mechanisms Engineer (TVC Actuation),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/5WR3VWVR
Castelion,careers-page.com,Senior NDE Level II Technician,,,"Torrance, CA",US (CONUS),Full-time,,,,High School,https://www.careers-page.com/castelion-corporation/job/8X5X8643
Castelion,careers-page.com,Senior PCB Design Engineer,,,"Torrance, CA",US (CONUS),Full-time,140000,180000,per-year-salary,Bachelor's,https://www.careers-page.com/castelion-corporation/job/QYWY7WX5
Castelion,careers-page.com,Senior Power Electronics Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/W34R3866
Castelion,careers-page.com,Senior Power Electronics Engineer,,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/7XW7RYV5
Castelion,careers-page.com,Senior Propulsion Engineer (Rocket Motors),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/X9Y35R9R
Castelion,careers-page.com,Senior Propulsion Engineer (Rocket Motor Soft Goods),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/3W695X98
Castelion,careers-page.com,Senior Propulsion & Ordnance Engineer,,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/3W69W6RW
Castelion,careers-page.com,Senior R&D Technician - Mechanisms,,,"Torrance, CA",US (CONUS),Full-time,,,,High School,https://www.careers-page.com/castelion-corporation/job/4R8XVX45
Castelion,careers-page.com,Senior Structures & Composites Engineer (Rocket Motor Cases),,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/3W695X3W
Castelion,careers-page.com,Senior System Safety Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,,https://www.careers-page.com/castelion-corporation/job/5WY9R8XR
Castelion,careers-page.com,Senior Technical Sourcer (Contract),,,"Torrance, CA",US (CONUS),Contract,,,,,https://www.careers-page.com/castelion-corporation/job/93RYW7R4
Castelion,careers-page.com,Senior Test Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/X948W653
Castelion,careers-page.com,Senior Thermal Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/5W8RVR6R
Castelion,careers-page.com,Senior Thermal & TPS Integration Engineer,,,"Rio Rancho, NM",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/4R8YX337
Castelion,careers-page.com,Senior Tooling Engineer,,,"Torrance, CA",US (CONUS),Full-time,140000,230000,per-year-salary,,https://www.careers-page.com/castelion-corporation/job/3WWR3WVW
Castelion,careers-page.com,Senior Tooling Fab Supervisor,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/Y68R67YV
Castelion,careers-page.com,Shipping and Receiving Associate,,,"Torrance, CA",US (CONUS),Full-time,,,,,https://www.careers-page.com/castelion-corporation/job/4RV3YWX7
Castelion,careers-page.com,Shipping and Receiving Specialist,,,"Torrance, CA",US (CONUS),Full-time,,,,,https://www.careers-page.com/castelion-corporation/job/RYRRV94X
Castelion,careers-page.com,Software Security Engineer,,,"Torrance, CA",US (CONUS),Full-time,150000,200000,per-year-salary,Bachelor's,https://www.careers-page.com/castelion-corporation/job/RY9YX976
Castelion,careers-page.com,"Sr. Buyer, Avionics, Strategic Sourcing",,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/8X5XR83V
Castelion,careers-page.com,Staff Dimensional Metrology Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,,https://www.careers-page.com/castelion-corporation/job/7X5VX3Y3
Castelion,careers-page.com,Structural Analysis Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/8X96W47R
Castelion,careers-page.com,Structural Dynamics Engineer,,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/V645VY68
Castelion,careers-page.com,"Supervisor, Physical Security (Armed)",,,"Albuquerque, NM",US (CONUS),Full-time,90000,115000,per-year-salary,,https://www.careers-page.com/castelion-corporation/job/8XX6RRV3
Castelion,careers-page.com,"Supply Chain Planning, Senior Supply Chain Planning, and Global Planning Management (All Levels)",,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/3W3673WW
Castelion,careers-page.com,Systems Test Engineer,,,"Allen, TX",US (CONUS),Full-time,150000,200000,per-year-salary,Bachelor's,https://www.careers-page.com/castelion-corporation/job/93RY4VWY
Castelion,careers-page.com,Weapons Integration Engineer (Multiple Levels),,,"Torrance, CA",US (CONUS),Full-time,,,,Bachelor's,https://www.careers-page.com/castelion-corporation/job/Y6R7X49V
